,detection_id,arrival_time,pre_orderboard,orderboard,pickup,total_time
0,1083557,2022-03-22T07:02:07,,107.0,211.0,342
1,1083590,2022-03-22T07:14:18,,45.0,205.0,273
2,1083610,2022-03-22T07:16:59,,36.0,261.0,372
3,1083618,2022-03-22T07:18:15,,46.0,63.0,357
4,1083729,2022-03-22T07:41:59,,35.0,186.0,254
5,1083766,2022-03-22T07:55:55,,23.0,232.0,294
6,1083790,2022-03-22T08:13:24,,19.0,123.0,172
7,1083794,2022-03-22T08:14:00,,24.0,42.0,171
8,1083830,2022-03-22T08:17:33,3.0,53.0,615.0,700
9,1083816,2022-03-22T08:17:49,46.0,47.0,184.0,443
10,1083819,2022-03-22T08:20:46,,22.0,92.0,353
11,1083832,2022-03-22T08:25:54,,26.0,150.0,200
12,1083833,2022-03-22T08:28:14,,,87.0,91
13,1083844,2022-03-22T08:34:18,,33.0,16.0,84
14,1083860,2022-03-22T08:42:12,,50.0,61.0,138
15,1083879,2022-03-22T08:46:39,,32.0,365.0,421
16,1083882,2022-03-22T08:49:03,,14.0,32.0,308
17,1083886,2022-03-22T08:49:26,37.0,183.0,107.0,362
18,1083880,2022-03-22T08:49:26,,30.0,161.0,258
19,1083870,2022-03-22T08:49:26,,,85.0,88
20,1083914,2022-03-22T08:50:13,444.0,85.0,116.0,742
21,1083921,2022-03-22T08:54:39,272.0,158.0,77.0,555
22,1083901,2022-03-22T08:57:31,,2.0,132.0,186
23,1083932,2022-03-22T08:57:32,259.0,78.0,215.0,593
24,1083941,2022-03-22T08:59:57,204.0,74.0,150.0,600
25,1083956,2022-03-22T09:02:15,185.0,89.0,124.0,642
26,1083945,2022-03-22T09:02:28,145.0,43.0,60.0,507
27,1083961,2022-03-22T09:02:47,60.0,89.0,90.0,699
28,1083943,2022-03-22T09:04:09,43.0,41.0,269.0,385
29,1083976,2022-03-22T09:04:11,140.0,192.0,227.0,850
30,1083946,2022-03-22T09:05:01,35.0,21.0,34.0,364
31,1083958,2022-03-22T09:07:30,,26.0,146.0,358
32,1083968,2022-03-22T09:08:08,,108.0,188.0,509
33,1083978,2022-03-22T09:08:41,78.0,93.0,147.0,619
34,1083985,2022-03-22T09:08:53,215.0,59.0,145.0,715
35,1083990,2022-03-22T09:08:54,286.0,222.0,89.0,805
36,1083992,2022-03-22T09:15:39,142.0,122.0,103.0,503
37,1084002,2022-03-22T09:15:45,262.0,70.0,133.0,629
38,1083980,2022-03-22T09:16:54,,32.0,77.0,197
39,1084027,2022-03-22T09:18:16,194.0,114.0,452.0,930
40,1084035,2022-03-22T09:19:12,202.0,208.0,102.0,975
41,1083997,2022-03-22T09:19:29,,35.0,303.0,364
42,1084058,2022-03-22T09:20:25,300.0,35.0,93.0,1218
43,1084005,2022-03-22T09:20:48,134.0,55.0,118.0,402
44,1084068,2022-03-22T09:21:53,330.0,270.0,134.0,1267
45,1084052,2022-03-22T09:23:36,215.0,80.0,220.0,933
46,1084011,2022-03-22T09:24:40,,14.0,155.0,320
47,1084026,2022-03-22T09:28:32,63.0,28.0,180.0,298
48,1084074,2022-03-22T09:28:54,306.0,180.0,82.0,925
49,1084078,2022-03-22T09:30:42,199.0,199.0,57.0,873
50,1084110,2022-03-22T09:30:54,397.0,46.0,470.0,1330
51,1084116,2022-03-22T09:32:56,266.0,134.0,75.0,1286
52,1084121,2022-03-22T09:34:48,391.0,183.0,74.0,1250
53,1084138,2022-03-22T09:38:30,323.0,60.0,277.0,1302
54,1084101,2022-03-22T09:43:28,81.0,35.0,291.0,430
55,1084152,2022-03-22T09:43:41,254.0,297.0,180.0,1168
56,1084157,2022-03-22T09:48:48,298.0,294.0,79.0,940
57,1084108,2022-03-22T09:51:01,,21.0,59.0,109
58,1084163,2022-03-22T09:51:48,413.0,78.0,71.0,827
59,1084189,2022-03-22T09:52:01,379.0,63.0,316.0,1133
60,1084197,2022-03-22T09:54:47,187.0,251.0,150.0,1113
61,1084205,2022-03-22T09:58:00,324.0,307.0,114.0,1038
62,1084148,2022-03-22T09:58:26,,17.0,195.0,238
63,1084149,2022-03-22T09:59:17,,18.0,163.0,206
64,1084222,2022-03-22T09:59:27,545.0,109.0,148.0,1097
65,1084248,2022-03-22T10:02:23,416.0,105.0,321.0,1241
66,1084253,2022-03-22T10:03:01,224.0,169.0,87.0,1293
67,1084261,2022-03-22T10:05:11,282.0,40.0,96.0,1260
68,1084203,2022-03-22T10:05:19,,63.0,494.0,585
69,1084216,2022-03-22T10:06:08,16.0,55.0,97.0,627
70,1084221,2022-03-22T10:06:39,88.0,39.0,52.0,643
71,1084224,2022-03-22T10:10:50,,60.0,51.0,441
72,1084276,2022-03-22T10:11:59,210.0,68.0,144.0,994
73,1084227,2022-03-22T10:13:22,,22.0,27.0,312
74,1084286,2022-03-22T10:14:09,122.0,172.0,120.0,983
75,1084271,2022-03-22T10:23:39,,5.0,43.0,221
76,1084268,2022-03-22T10:23:39,,,192.0,198
77,1084273,2022-03-22T10:24:39,,35.0,47.0,202
78,1084287,2022-03-22T10:25:42,,48.0,168.0,301
79,1084306,2022-03-22T10:31:40,42.0,21.0,196.0,283
80,1084314,2022-03-22T10:32:56,,35.0,70.0,278
81,1084321,2022-03-22T10:33:20,14.0,41.0,71.0,324
82,1084333,2022-03-22T10:34:36,57.0,115.0,213.0,456
83,1084353,2022-03-22T10:36:04,89.0,87.0,277.0,642
84,1084358,2022-03-22T10:38:50,13.0,167.0,47.0,512
85,1084362,2022-03-22T10:42:21,,63.0,42.0,343
86,1084365,2022-03-22T10:43:01,28.0,37.0,40.0,336
87,1084392,2022-03-22T10:47:22,,30.0,379.0,450
88,1084397,2022-03-22T10:50:03,,41.0,48.0,341
89,1084400,2022-03-22T10:50:41,6.0,29.0,34.0,330
90,1084405,2022-03-22T10:51:44,,30.0,55.0,321
91,1084416,2022-03-22T10:53:01,,36.0,71.0,322
92,1084425,2022-03-22T10:57:23,3.0,31.0,138.0,196
93,1084439,2022-03-22T10:57:38,23.0,52.0,100.0,278
94,1084434,2022-03-22T10:59:48,,,113.0,122
95,1084445,2022-03-22T10:59:48,,,72.0,193
96,1084453,2022-03-22T11:00:56,,,137.0,215
97,1084444,2022-03-22T11:02:08,,,35.0,50
98,1084458,2022-03-22T11:03:43,,24.0,70.0,117
99,1084460,2022-03-22T11:04:41,,,177.0,180
100,1084470,2022-03-22T11:04:41,,,122.0,299
101,1084490,2022-03-22T11:04:41,,,182.0,480
102,1084467,2022-03-22T11:07:00,,36.0,83.0,147
103,1084515,2022-03-22T11:07:03,62.0,149.0,254.0,591
104,1084480,2022-03-22T11:08:10,,65.0,123.0,216
105,1084508,2022-03-22T11:10:31,,76.0,249.0,346
106,1084518,2022-03-22T11:12:09,,53.0,62.0,308
107,1084526,2022-03-22T11:13:32,6.0,71.0,60.0,279
108,1084531,2022-03-22T11:14:32,18.0,21.0,45.0,259
109,1084534,2022-03-22T11:15:31,,41.0,49.0,242
110,1084546,2022-03-22T11:15:40,33.0,46.0,119.0,347
111,1084555,2022-03-22T11:16:21,41.0,34.0,64.0,363
112,1084560,2022-03-22T11:17:12,27.0,54.0,29.0,339
113,1084569,2022-03-22T11:17:48,54.0,64.0,80.0,385
114,1084587,2022-03-22T11:18:50,58.0,121.0,226.0,548
115,1084594,2022-03-22T11:19:56,121.0,36.0,110.0,588
116,1084610,2022-03-22T11:22:13,32.0,55.0,230.0,680
117,1084618,2022-03-22T11:26:14,,129.0,96.0,534
118,1084624,2022-03-22T11:27:36,49.0,60.0,159.0,574
119,1084631,2022-03-22T11:28:39,49.0,76.0,93.0,583
120,1084643,2022-03-22T11:30:58,,92.0,59.0,502
121,1084650,2022-03-22T11:31:36,62.0,61.0,76.0,537
122,1084652,2022-03-22T11:34:44,,82.0,34.0,378
123,1084675,2022-03-22T11:37:41,,95.0,340.0,536
124,1084679,2022-03-22T11:37:59,83.0,93.0,36.0,553
125,1084683,2022-03-22T11:42:06,,23.0,72.0,376
126,1084689,2022-03-22T11:43:37,,38.0,71.0,352
127,1084715,2022-03-22T11:43:43,34.0,46.0,215.0,560
128,1084716,2022-03-22T11:46:11,,35.0,18.0,424
129,1084720,2022-03-22T11:49:10,10.0,17.0,45.0,286
130,1084722,2022-03-22T11:49:45,,101.0,58.0,306
131,1084725,2022-03-22T11:49:59,146.0,44.0,51.0,346
132,1084731,2022-03-22T11:55:09,,19.0,50.0,86
133,1084737,2022-03-22T11:55:45,,,76.0,118
134,1084758,2022-03-22T11:56:42,8.0,42.0,295.0,369
135,1084763,2022-03-22T11:56:57,40.0,52.0,72.0,418
136,1084768,2022-03-22T11:57:56,39.0,23.0,56.0,411
137,1084774,2022-03-22T11:59:06,32.0,65.0,56.0,394
138,1084781,2022-03-22T11:59:48,59.0,34.0,87.0,437
139,1084804,2022-03-22T12:01:28,8.0,34.0,293.0,617
140,1084825,2022-03-22T12:06:33,,78.0,306.0,615
141,1084835,2022-03-22T12:06:37,77.0,36.0,132.0,733
142,1084837,2022-03-22T12:08:31,3.0,61.0,41.0,653
143,1084839,2022-03-22T12:09:25,15.0,163.0,32.0,628
144,1084841,2022-03-22T12:10:00,148.0,30.0,42.0,632
145,1084844,2022-03-22T12:12:36,27.0,64.0,52.0,521
146,1084847,2022-03-22T12:13:18,53.0,58.0,65.0,538
147,1084854,2022-03-22T12:14:26,52.0,208.0,63.0,528
148,1084859,2022-03-22T12:16:29,43.0,138.0,35.0,437
149,1084882,2022-03-22T12:20:54,,33.0,355.0,525
150,1084886,2022-03-22T12:21:07,26.0,57.0,53.0,563
151,1084890,2022-03-22T12:22:04,30.0,37.0,35.0,538
152,1084894,2022-03-22T12:23:32,,35.0,43.0,487
153,1084896,2022-03-22T12:23:44,25.0,29.0,35.0,508
154,1084899,2022-03-22T12:24:25,27.0,21.0,27.0,488
155,1084905,2022-03-22T12:26:35,,199.0,99.0,462
156,1084938,2022-03-22T12:27:01,187.0,67.0,403.0,834
157,1084944,2022-03-22T12:31:18,0.0,90.0,54.0,632
158,1084952,2022-03-22T12:31:26,86.0,85.0,112.0,734
159,1084954,2022-03-22T12:33:02,78.0,37.0,38.0,674
160,1084965,2022-03-22T12:34:33,28.0,56.0,50.0,629
161,1084967,2022-03-22T12:35:10,51.0,53.0,25.0,613
162,1084972,2022-03-22T12:36:17,40.0,245.0,65.0,606
163,1084984,2022-03-22T12:37:08,236.0,54.0,197.0,744
164,1084991,2022-03-22T12:41:12,56.0,90.0,99.0,599
165,1084995,2022-03-22T12:42:16,55.0,165.0,51.0,590
166,1085000,2022-03-22T12:43:24,163.0,39.0,71.0,589
167,1085003,2022-03-22T12:46:15,34.0,53.0,29.0,445
168,1085008,2022-03-22T12:50:42,6.0,83.0,127.0,304
169,1084994,2022-03-22T12:51:06,,,45.0,48
170,1085001,2022-03-22T12:51:06,,,78.0,132
171,1085034,2022-03-22T12:51:06,,,443.0,573
172,1085049,2022-03-22T12:52:02,7.0,83.0,171.0,685
173,1085020,2022-03-22T12:53:44,,57.0,119.0,238
174,1085025,2022-03-22T12:56:25,,41.0,81.0,156
175,1085031,2022-03-22T12:56:31,37.0,51.0,68.0,214
176,1085053,2022-03-22T12:57:14,52.0,97.0,294.0,475
177,1085055,2022-03-22T12:58:16,92.0,37.0,41.0,454
178,1085058,2022-03-22T12:59:56,31.0,74.0,48.0,396
179,1085062,2022-03-22T13:00:38,68.0,48.0,66.0,415
180,1085065,2022-03-22T13:01:54,41.0,27.0,50.0,366
181,1085074,2022-03-22T13:02:44,23.0,30.0,57.0,369
182,1085082,2022-03-22T13:03:17,22.0,92.0,86.0,417
183,1085085,2022-03-22T13:04:02,71.0,46.0,42.0,403
184,1085088,2022-03-22T13:05:26,39.0,56.0,56.0,373
185,1085099,2022-03-22T13:06:16,54.0,43.0,142.0,462
186,1085104,2022-03-22T13:07:14,42.0,110.0,79.0,481
187,1085115,2022-03-22T13:10:16,,31.0,81.0,378
188,1085118,2022-03-22T13:10:26,26.0,26.0,36.0,396
189,1085121,2022-03-22T13:11:09,12.0,52.0,94.0,445
190,1085124,2022-03-22T13:11:59,26.0,85.0,70.0,466
191,1085150,2022-03-22T13:12:33,83.0,61.0,317.0,745
192,1085152,2022-03-22T13:14:15,48.0,42.0,41.0,683
193,1085157,2022-03-22T13:15:11,36.0,42.0,39.0,662
194,1085162,2022-03-22T13:15:54,40.0,51.0,58.0,671
195,1085165,2022-03-22T13:16:58,32.0,101.0,32.0,635
196,1085166,2022-03-22T13:19:06,14.0,37.0,40.0,544
197,1085173,2022-03-22T13:19:27,33.0,295.0,95.0,614
198,1085177,2022-03-22T13:20:57,38.0,236.0,36.0,555
199,1085183,2022-03-22T13:25:43,9.0,71.0,34.0,297
200,1085190,2022-03-22T13:29:39,15.0,52.0,121.0,216
201,1085208,2022-03-22T13:30:01,54.0,130.0,431.0,640
202,1085209,2022-03-22T13:31:04,125.0,55.0,37.0,623
203,1085210,2022-03-22T13:33:16,49.0,36.0,53.0,539
204,1085224,2022-03-22T13:42:29,,35.0,110.0,169
205,1085234,2022-03-22T13:45:02,,32.0,115.0,176
206,1085255,2022-03-22T13:45:47,4.0,79.0,351.0,474
207,1085265,2022-03-22T13:48:06,,19.0,141.0,473
208,1085277,2022-03-22T13:49:29,,58.0,89.0,477
209,1085285,2022-03-22T13:49:39,54.0,65.0,70.0,534
210,1085295,2022-03-22T13:52:14,,107.0,89.0,467
211,1085308,2022-03-22T13:52:34,94.0,67.0,164.0,608
212,1085311,2022-03-22T13:54:17,62.0,123.0,82.0,582
213,1085316,2022-03-22T13:55:28,125.0,57.0,45.0,558
214,1085341,2022-03-22T14:04:12,,93.0,469.0,585
215,1085345,2022-03-22T14:05:30,16.0,38.0,111.0,615
216,1085347,2022-03-22T14:07:06,,39.0,30.0,544
217,1085359,2022-03-22T14:11:30,,52.0,184.0,460
218,1085369,2022-03-22T14:13:23,,69.0,172.0,518
219,1085371,2022-03-22T14:14:13,21.0,24.0,74.0,542
220,1085377,2022-03-22T14:17:10,,63.0,113.0,481
221,1085382,2022-03-22T14:18:22,,38.0,64.0,464
222,1085395,2022-03-22T14:21:23,23.0,100.0,149.0,444
223,1085407,2022-03-22T14:21:55,93.0,40.0,52.0,478
224,1085427,2022-03-22T14:27:43,,127.0,125.0,286
225,1085430,2022-03-22T14:28:30,86.0,31.0,35.0,278
226,1085443,2022-03-22T14:34:13,71.0,95.0,191.0,381
227,1085456,2022-03-22T14:43:01,,23.0,85.0,134
228,1085483,2022-03-22T14:43:09,17.0,89.0,287.0,420
229,1085485,2022-03-22T14:46:17,,41.0,82.0,314
230,1085487,2022-03-22T14:46:23,37.0,26.0,58.0,362
231,1085497,2022-03-22T14:47:17,27.0,111.0,124.0,440
232,1085522,2022-03-22T14:50:36,,79.0,287.0,533
233,1085524,2022-03-22T14:52:01,,44.0,51.0,498
234,1085528,2022-03-22T14:53:23,,30.0,50.0,466
235,1085532,2022-03-22T14:55:49,,44.0,62.0,377
236,1085533,2022-03-22T14:57:03,,39.0,43.0,344
237,1085535,2022-03-22T14:57:26,22.0,29.0,59.0,377
238,1085547,2022-03-22T15:03:04,,75.0,138.0,245
239,1085560,2022-03-22T15:04:59,,66.0,206.0,332
240,1085565,2022-03-22T15:08:07,,41.0,91.0,230
241,1085567,2022-03-22T15:08:12,36.0,49.0,48.0,268
242,1085572,2022-03-22T15:09:54,,73.0,157.0,322
243,1085579,2022-03-22T15:14:47,,65.0,109.0,201
244,1085586,2022-03-22T15:18:07,,32.0,134.0,209
245,1085608,2022-03-22T15:22:51,,30.0,256.0,311
246,1085627,2022-03-22T15:28:18,,56.0,265.0,343
247,1085633,2022-03-22T15:33:20,20.0,59.0,116.0,221
248,1085638,2022-03-22T15:34:37,5.0,76.0,136.0,277
249,1085644,2022-03-22T15:36:02,25.0,52.0,120.0,310
250,1085654,2022-03-22T15:36:36,51.0,28.0,177.0,457
251,1085659,2022-03-22T15:39:56,,32.0,44.0,287
252,1085660,2022-03-22T15:40:40,,54.0,48.0,291
253,1085677,2022-03-22T15:45:09,,48.0,189.0,266
254,1085682,2022-03-22T15:50:56,1.0,48.0,148.0,229
255,1085696,2022-03-22T15:51:20,30.0,54.0,276.0,480
256,1085699,2022-03-22T15:52:01,48.0,55.0,29.0,463
257,1085703,2022-03-22T15:52:56,52.0,38.0,59.0,466
258,1085719,2022-03-22T16:01:34,,89.0,200.0,315
259,1085723,2022-03-22T16:01:39,88.0,47.0,71.0,377
260,1085726,2022-03-22T16:03:16,40.0,18.0,34.0,310
261,1085733,2022-03-22T16:04:04,13.0,51.0,118.0,373
262,1085739,2022-03-22T16:04:24,47.0,26.0,50.0,395
263,1085741,2022-03-22T16:05:22,19.0,17.0,59.0,396
264,1085743,2022-03-22T16:06:41,,43.0,84.0,402
265,1085745,2022-03-22T16:07:58,,17.0,45.0,356
266,1085756,2022-03-22T16:08:14,8.0,84.0,61.0,496
267,1085763,2022-03-22T16:08:30,78.0,66.0,117.0,596
268,1085768,2022-03-22T16:09:58,58.0,51.0,64.0,573
269,1085771,2022-03-22T16:11:05,49.0,38.0,56.0,553
270,1085779,2022-03-22T16:13:39,14.0,29.0,215.0,613
271,1085789,2022-03-22T16:14:37,,88.0,217.0,753
272,1085792,2022-03-22T16:15:15,64.0,89.0,45.0,758
273,1085794,2022-03-22T16:18:08,10.0,73.0,41.0,625
274,1085799,2022-03-22T16:20:04,,134.0,44.0,551
275,1085803,2022-03-22T16:21:50,31.0,23.0,52.0,513
276,1085841,2022-03-22T16:31:39,,28.0,326.0,385
277,1085851,2022-03-22T16:32:47,1.0,40.0,37.0,348
278,1085860,2022-03-22T16:33:26,5.0,24.0,81.0,395
279,1085866,2022-03-22T16:33:40,20.0,27.0,75.0,452
280,1085877,2022-03-22T16:34:25,13.0,33.0,167.0,570
281,1085879,2022-03-22T16:35:24,,24.0,38.0,551
282,1085887,2022-03-22T16:35:30,68.0,92.0,98.0,640
283,1085889,2022-03-22T16:36:44,87.0,48.0,44.0,610
284,1085893,2022-03-22T16:38:18,41.0,37.0,72.0,585
285,1085896,2022-03-22T16:39:24,23.0,43.0,88.0,595
286,1085900,2022-03-22T16:39:55,39.0,52.0,61.0,624
287,1085904,2022-03-22T16:42:35,14.0,23.0,73.0,533
288,1085911,2022-03-22T16:42:58,61.0,50.0,93.0,601
289,1085921,2022-03-22T16:44:45,9.0,52.0,188.0,677
290,1085933,2022-03-22T16:49:52,,42.0,151.0,516
291,1085945,2022-03-22T16:50:57,12.0,62.0,114.0,561
292,1085953,2022-03-22T16:52:19,,74.0,91.0,568
293,1085960,2022-03-22T16:52:33,67.0,49.0,49.0,601
294,1085971,2022-03-22T16:55:36,7.0,155.0,106.0,522
295,1085977,2022-03-22T16:55:50,150.0,58.0,49.0,553
296,1085986,2022-03-22T16:58:31,51.0,48.0,157.0,547
297,1085996,2022-03-22T17:00:28,49.0,39.0,26.0,503
298,1085991,2022-03-22T17:00:29,,45.0,48.0,480
299,1085998,2022-03-22T17:02:19,,46.0,31.0,423
300,1086001,2022-03-22T17:03:15,,61.0,41.0,406
301,1086007,2022-03-22T17:03:25,52.0,27.0,24.0,415
302,1086026,2022-03-22T17:04:25,23.0,32.0,203.0,604
303,1086029,2022-03-22T17:08:09,16.0,88.0,25.0,395
304,1086032,2022-03-22T17:09:21,25.0,33.0,37.0,356
305,1086054,2022-03-22T17:10:03,28.0,45.0,280.0,591
306,1086060,2022-03-22T17:11:57,1.0,59.0,74.0,548
307,1086065,2022-03-22T17:12:09,53.0,60.0,45.0,578
308,1086151,2022-03-22T17:14:12,,39.0,586.0,1036
309,1086155,2022-03-22T17:18:14,,59.0,43.0,832
310,1086161,2022-03-22T17:20:54,,16.0,25.0,698
311,1086167,2022-03-22T17:21:27,22.0,65.0,57.0,720
312,1086168,2022-03-22T17:23:33,,31.0,28.0,627
313,1086174,2022-03-22T17:26:15,,43.0,119.0,585
314,1086184,2022-03-22T17:26:26,41.0,58.0,102.0,674
315,1086181,2022-03-22T17:27:54,15.0,197.0,25.0,580
316,1086230,2022-03-22T17:38:55,47.0,142.0,374.0,589
317,1086238,2022-03-22T17:39:52,134.0,46.0,129.0,664
318,1086247,2022-03-22T17:42:16,41.0,65.0,50.0,570
319,1086257,2022-03-22T17:44:06,,64.0,181.0,639
320,1086261,2022-03-22T17:44:12,61.0,33.0,56.0,691
321,1086267,2022-03-22T17:45:22,30.0,39.0,118.0,734
322,1086281,2022-03-22T17:46:03,34.0,51.0,169.0,862
323,1086283,2022-03-22T17:46:46,48.0,114.0,32.0,852
324,1086286,2022-03-22T17:47:54,95.0,85.0,41.0,819
325,1086290,2022-03-22T17:49:37,84.0,50.0,66.0,779
326,1086292,2022-03-22T17:51:09,46.0,171.0,55.0,739
327,1086301,2022-03-22T17:52:03,169.0,49.0,133.0,820
328,1086310,2022-03-22T17:56:04,71.0,74.0,49.0,671
329,1086303,2022-03-22T17:56:13,,4.0,42.0,610
330,1086312,2022-03-22T17:57:41,142.0,44.0,48.0,622
331,1086315,2022-03-22T18:00:13,85.0,65.0,40.0,508
332,1086318,2022-03-22T18:02:25,21.0,24.0,71.0,446
333,1086349,2022-03-22T18:02:54,23.0,139.0,356.0,767
334,1086358,2022-03-22T18:03:29,143.0,45.0,74.0,804
335,1086360,2022-03-22T18:05:59,40.0,40.0,37.0,682
336,1086363,2022-03-22T18:06:48,34.0,77.0,35.0,672
337,1086366,2022-03-22T18:07:29,74.0,20.0,51.0,682
338,1086370,2022-03-22T18:08:49,16.0,88.0,58.0,668
339,1086377,2022-03-22T18:09:30,71.0,87.0,48.0,674
340,1086385,2022-03-22T18:10:48,85.0,49.0,81.0,670
341,1086398,2022-03-22T18:12:20,46.0,190.0,135.0,710
342,1086417,2022-03-22T18:13:15,184.0,40.0,196.0,844
343,1086420,2022-03-22T18:17:26,8.0,35.0,48.0,640
344,1086425,2022-03-22T18:19:41,16.0,58.0,145.0,646
345,1086430,2022-03-22T18:23:53,,76.0,87.0,478
346,1086439,2022-03-22T18:27:46,1.0,46.0,185.0,428
347,1086456,2022-03-22T18:28:29,14.0,78.0,255.0,635
348,1086462,2022-03-22T18:28:52,75.0,57.0,41.0,651
349,1086467,2022-03-22T18:32:15,,63.0,104.0,548
350,1086469,2022-03-22T18:33:36,,24.0,17.0,488
351,1086478,2022-03-22T18:36:40,13.0,78.0,77.0,380
352,1086490,2022-03-22T18:38:41,16.0,112.0,199.0,456
353,1086493,2022-03-22T18:39:05,106.0,24.0,33.0,463
354,1086497,2022-03-22T18:41:03,30.0,59.0,61.0,402
355,1086507,2022-03-22T18:46:32,,37.0,171.0,242
356,1086510,2022-03-22T18:47:46,,14.0,69.0,235
357,1086530,2022-03-22T18:52:43,,66.0,237.0,333
358,1086533,2022-03-22T18:53:12,55.0,46.0,82.0,380
359,1086554,2022-03-22T18:54:58,1.0,76.0,389.0,653
360,1086584,2022-03-22T18:55:06,71.0,76.0,297.0,934
361,1086590,2022-03-22T18:56:37,61.0,63.0,35.0,873
362,1086606,2022-03-22T18:58:05,39.0,27.0,148.0,931
363,1086618,2022-03-22T19:00:27,9.0,129.0,209.0,996
364,1086622,2022-03-22T19:00:40,128.0,29.0,49.0,1029
365,1086638,2022-03-22T19:03:10,13.0,146.0,173.0,1044
366,1086641,2022-03-22T19:03:29,143.0,281.0,63.0,1083
367,1086646,2022-03-22T19:06:00,279.0,38.0,100.0,1029
368,1086654,2022-03-22T19:10:48,36.0,146.0,60.0,796
369,1086657,2022-03-22T19:11:31,144.0,209.0,46.0,793
370,1086660,2022-03-22T19:14:03,204.0,122.0,52.0,691
371,1086673,2022-03-22T19:17:36,117.0,73.0,267.0,738
372,1086674,2022-03-22T19:19:45,69.0,54.0,57.0,656
373,1086676,2022-03-22T19:21:04,50.0,69.0,34.0,608
374,1086681,2022-03-22T19:22:04,62.0,95.0,143.0,691
375,1086683,2022-03-22T19:23:13,92.0,26.0,89.0,700
376,1086685,2022-03-22T19:24:56,23.0,97.0,40.0,632
377,1086686,2022-03-22T19:25:26,93.0,51.0,47.0,642
378,1086691,2022-03-22T19:27:07,46.0,209.0,51.0,586
379,1086696,2022-03-22T19:31:18,9.0,69.0,138.0,467
380,1086702,2022-03-22T19:33:12,,113.0,118.0,466
381,1086705,2022-03-22T19:36:04,,91.0,96.0,384
382,1086709,2022-03-22T19:38:41,9.0,33.0,81.0,319
383,1086718,2022-03-22T19:40:05,1.0,159.0,198.0,429
384,1086729,2022-03-22T19:41:23,87.0,33.0,168.0,515
385,1086730,2022-03-22T19:43:02,26.0,27.0,46.0,465
386,1086733,2022-03-22T19:43:39,17.0,108.0,53.0,476
387,1086751,2022-03-22T19:44:05,106.0,67.0,361.0,810
388,1086753,2022-03-22T19:47:03,,52.0,31.0,660
389,1086757,2022-03-22T19:47:12,51.0,71.0,92.0,741
390,1086759,2022-03-22T19:49:20,,60.0,87.0,673
391,1086761,2022-03-22T19:50:28,,48.0,40.0,643
392,1086767,2022-03-22T19:50:32,49.0,59.0,40.0,678
393,1086768,2022-03-22T19:51:30,54.0,21.0,28.0,643
394,1086770,2022-03-22T19:54:31,,188.0,47.0,509
395,1086785,2022-03-22T19:57:22,21.0,82.0,281.0,615
396,1086792,2022-03-22T20:00:29,,45.0,198.0,620
397,1086793,2022-03-22T20:02:26,,31.0,36.0,531
398,1086800,2022-03-22T20:02:35,32.0,44.0,145.0,668
399,1086804,2022-03-22T20:03:58,,92.0,171.0,756
400,1086805,2022-03-22T20:07:39,,81.0,76.0,607
401,1086806,2022-03-22T20:07:45,77.0,30.0,46.0,642
402,1086808,2022-03-22T20:09:13,30.0,83.0,62.0,611
403,1086813,2022-03-22T20:09:53,76.0,46.0,119.0,684
404,1086812,2022-03-22T20:11:28,33.0,127.0,6.0,587
405,1086817,2022-03-22T20:12:09,122.0,76.0,108.0,655
406,1086821,2022-03-22T20:14:20,68.0,149.0,115.0,635
407,1086822,2022-03-22T20:16:35,84.0,38.0,73.0,569
408,1086826,2022-03-22T20:18:35,6.0,58.0,56.0,502
409,1086838,2022-03-22T20:18:55,52.0,90.0,135.0,675
410,1086829,2022-03-22T20:19:56,49.0,137.0,66.0,484
411,1086840,2022-03-22T20:20:58,124.0,58.0,100.0,644
412,1086841,2022-03-22T20:23:13,71.0,66.0,65.0,573
413,1086843,2022-03-22T20:24:40,87.0,77.0,30.0,510
414,1086847,2022-03-22T20:26:21,67.0,24.0,80.0,486
415,1086851,2022-03-22T20:27:46,11.0,28.0,73.0,470
416,1086856,2022-03-22T20:28:29,,102.0,120.0,542
417,1086861,2022-03-22T20:28:52,82.0,156.0,99.0,616
418,1086862,2022-03-22T20:30:26,147.0,54.0,32.0,550
419,1086866,2022-03-22T20:34:06,,30.0,90.0,419
420,1086874,2022-03-22T20:34:53,94.0,82.0,128.0,531
421,1086867,2022-03-22T20:35:40,,40.0,46.0,358
422,1086878,2022-03-22T20:37:00,53.0,34.0,60.0,454
423,1086879,2022-03-22T20:40:46,,67.0,61.0,282
424,1086883,2022-03-22T20:42:12,,169.0,34.0,226
425,1086900,2022-03-22T20:44:51,11.0,22.0,308.0,370
426,1086902,2022-03-22T20:49:10,,44.0,66.0,172
427,1086908,2022-03-22T20:51:40,,,198.0,205
428,1086913,2022-03-22T20:51:55,10.0,81.0,235.0,419
429,1086918,2022-03-22T20:52:32,60.0,91.0,134.0,488
430,1086919,2022-03-22T20:53:47,83.0,75.0,44.0,453
431,1086924,2022-03-22T20:57:24,,36.0,150.0,380
432,1086932,2022-03-22T20:57:35,30.0,36.0,95.0,461
433,1086935,2022-03-22T20:58:16,34.0,63.0,42.0,459
434,1086955,2022-03-22T21:07:08,,47.0,355.0,428
435,1086960,2022-03-22T21:07:37,22.0,63.0,73.0,471
436,1086962,2022-03-22T21:08:10,55.0,29.0,36.0,470
